date,nwvf_time_integral,SO4,days_diff
2019-01-31,92384.98176096336,11.6,329.0
2019-02-28,768586.7374537914,11.2,28.0
2019-03-31,-1716218.3879910351,4.3,8.0
2019-04-30,0.0,0.0,0.0
2019-05-31,0.0,0.0,0.0
2019-06-30,0.0,0.0,0.0
2019-07-31,0.0,0.0,0.0
2019-08-31,0.0,0.0,0.0
2019-09-30,0.0,0.0,0.0
2019-10-31,0.0,0.0,0.0
2019-11-30,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0
2020-01-31,4239419.959461133,3.864,329.0
2020-02-29,1350891.5805060382,4.502,29.0
2020-03-31,476467.5351393293,0.633,7.0
2020-04-30,0.0,0.0,0.0
2020-05-31,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.0
2020-07-31,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0
2020-09-30,0.0,0.0,0.0
2020-10-31,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0
2021-01-31,4073731.080045416,0.9790000000000001,330.0
2021-02-28,3011623.4053061223,1.622,28.0
2021-03-31,-1556293.9135127682,0.7989999999999999,8.0
2021-04-30,0.0,0.0,0.0
2021-05-31,0.0,0.0,0.0
2021-06-30,0.0,0.0,0.0
2021-07-31,0.0,0.0,0.0
2021-08-31,0.0,0.0,0.0
2021-09-30,0.0,0.0,0.0
2021-10-31,0.0,0.0,0.0
2021-11-30,0.0,0.0,0.0
2021-12-31,0.0,0.0,0.0
2022-01-31,936444.7247751281,3.594,329.0
2022-02-28,216042.88576647366,4.3469999999999995,28.0
2022-03-31,1336096.967386043,1.285,8.0
